2017-02-08 17:11:10.6686 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__6' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+ContainsPrefix+Message[System.Web.Mvc.IValueProvider]' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__7' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+GetValue+Message[System.Web.Mvc.IUnvalidatedValueProvider]' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__8' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+GetValue+Message[System.Web.Mvc.IValueProvider]' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__9' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ModelBinder+BindModel+Message' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__a' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ModelBinder+BindProperty+Message' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__b' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+GetValue+Message[System.Web.Mvc.IEnumerableValueProvider]' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__c' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+ContainsPrefix+Message[System.Web.Mvc.IEnumerableValueProvider]' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Mvc.AlternateType.ViewEngine+FindViews+Message]' has been subscribed to all 'Glimpse.Mvc.AlternateType.ViewEngine+FindViews+Message' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Mvc.AlternateType.View+Render+Message]' has been subscribed to all 'Glimpse.Mvc.AlternateType.View+Render+Message' messages. | 
2017-02-09 12:44:09.6470 | DEBUG | get_Constraints method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_Constraints method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | get_DataTokens method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_DataTokens method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | get_Defaults method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_Defaults method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | get_RouteHandler method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_RouteHandler method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | get_Url method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_Url method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | get_RouteExistingFiles method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6470 | DEBUG | set_RouteExistingFiles method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.6600 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Routing.Route'. | 
2017-02-09 12:44:09.7240 | INFO | Replaced Route of type 'System.Web.Routing.Route' with proxy implementation. | 
2017-02-09 12:44:09.7240 | INFO | Replaced Route of type 'System.Web.Routing.Route' with proxy implementation. | 
2017-02-09 12:44:09.7240 | INFO | Replaced Route of type 'System.Web.Routing.Route' with proxy implementation. | 
2017-02-09 12:44:09.7310 | DEBUG | get_Constraints method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_Constraints method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | get_DataTokens method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_DataTokens method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | get_Defaults method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_Defaults method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | get_RouteHandler method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_RouteHandler method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | get_Url method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_Url method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | get_RouteExistingFiles method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | set_RouteExistingFiles method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | _url method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | _parsedRoute method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | HttpMethodParameterName method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | _routeExistingFiles method of type 'System.Web.Routing.Route' is not proxyable. | 
2017-02-09 12:44:09.7310 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Routing.Route'. | 
2017-02-09 12:44:09.7600 | INFO | Replaced Route of type 'System.Web.Mvc.RouteCollectionExtensions+IgnoreRouteInternal' with proxy implementation. | 
2017-02-09 12:44:09.7600 | INFO | Replaced Route of type 'System.Web.Routing.Route' with proxy implementation. | 
2017-02-09 12:44:09.7600 | DEBUG | Setup IInspector of type 'Glimpse.AspNet.Inspector.RoutesInspector'. | 
2017-02-09 12:44:09.7600 | DEBUG | Setup IInspector of type 'Glimpse.Core.Inspector.TraceInspector'. | 
2017-02-09 12:44:09.7600 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IDependencyResolver'. | 
2017-02-09 12:44:09.7820 | DEBUG | Replaced IDependencyResolver of type 'System.Web.Mvc.DependencyResolver+DefaultDependencyResolver' with proxy implementation. | 
2017-02-09 12:44:09.7820 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.DependencyInjectionInspector'. | 
2017-02-09 12:44:09.7980 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IControllerFactory'. | 
2017-02-09 12:44:09.7980 | DEBUG | Proxied IControllerFactory of type 'System.Web.Mvc.DefaultControllerFactory'. | 
2017-02-09 12:44:09.7980 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ExecutionInspector'. | 
2017-02-09 12:44:09.7980 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.ValueProviderFactory'. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.ChildActionValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.FormValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.JsonValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.RouteDataValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.QueryStringValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.HttpFileCollectionValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.JQueryFormValueProviderFactory' with proxy implementation. | 
2017-02-09 12:44:09.8080 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:44:09.8080 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.HttpPostedFileBaseModelBinder' with proxy implementation. | 
2017-02-09 12:44:09.8080 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:44:09.8080 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.ByteArrayModelBinder' with proxy implementation. | 
2017-02-09 12:44:09.8080 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:44:09.8080 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.LinqBinaryModelBinder' with proxy implementation. | 
2017-02-09 12:44:09.8220 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:44:09.8220 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.CancellationTokenModelBinder' with proxy implementation. | 
2017-02-09 12:44:09.8220 | DEBUG | get_Binders method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:44:09.8220 | DEBUG | set_Binders method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:44:09.8220 | DEBUG | GetFilteredModelProperties method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:44:09.8220 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.DefaultModelBinder'. | 
2017-02-09 12:44:09.8220 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.DefaultModelBinder' with proxy implementation. | 
2017-02-09 12:44:09.8220 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ModelBinderInspector'. | 
2017-02-09 12:44:09.8220 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IViewEngine'. | 
2017-02-09 12:44:09.8400 | INFO | Replaced IViewEngine of type 'System.Web.Mvc.WebFormViewEngine' with proxy implementation. | 
2017-02-09 12:44:09.8400 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IViewEngine'. | 
2017-02-09 12:44:09.8400 | INFO | Replaced IViewEngine of type 'System.Web.Mvc.RazorViewEngine' with proxy implementation. | 
2017-02-09 12:44:09.8400 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ViewEngineInspector'. | 
2017-02-09 12:44:09.8710 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:15.0764 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:22.7977 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:23.2006 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:23.2006 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:24.0225 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:24.0225 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:45:26.2593 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:45:26.2593 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:45:41.5748 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:45:41.5748 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:46:47.8062 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
2017-02-09 12:46:51.2168 | DEBUG | Discovering IClientScript's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:46:51.3078 | WARN | Failed to load type when getting types from assembly 'Castle.DynamicProxy2, Version=2.0.3.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc' | System.TypeLoadException--Could not load type 'Castle.Core.Interceptor.IInvocation' from assembly 'Castle.Core, Version=3.2.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc'.--
2017-02-09 12:46:51.3078 | WARN | Failed to load type when getting types from assembly 'Castle.DynamicProxy2, Version=2.0.3.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc' | System.TypeLoadException--Could not load type 'Castle.Core.Interceptor.IInvocation' from assembly 'Castle.Core, Version=3.2.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc'.--
2017-02-09 12:46:52.1237 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Method 'Run' in type 'NUnit.Util.MultipleTestDomainRunner' from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' does not have an implementation.--
2017-02-09 12:46:52.1237 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Could not load type 'NUnit.Core.ResultVisitor' from assembly 'nunit.core.interfaces, Version=2.6.2.12296, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77'.--
2017-02-09 12:46:52.1237 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.MissingMethodException--Method not found: 'Void NUnit.Core.EventListener.TestFinished(NUnit.Core.TestCaseResult)'.--
2017-02-09 12:46:52.1237 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Could not load type 'NUnit.Core.ResultVisitor' from assembly 'nunit.core.interfaces, Version=2.6.2.12296, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77'.--
2017-02-09 12:46:52.1237 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Method 'IsAddinRegistered' in type 'NUnit.Util.AddinRegistry' from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' does not have an implementation.--
2017-02-09 12:46:52.3177 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Client' and added it to collection. | 
2017-02-09 12:46:52.3177 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Data' and added it to collection. | 
2017-02-09 12:46:52.3177 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Metadata' and added it to collection. | 
2017-02-09 12:46:52.3177 | DEBUG | Discovering IInspector's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.AspNet.Inspector.RoutesInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.Core.Inspector.TraceInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.DependencyInjectionInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ExecutionInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ModelBinderInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ViewEngineInspector' and added it to collection. | 
2017-02-09 12:46:52.3617 | DEBUG | Discovering IResource's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.AjaxResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ClientResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationScriptResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationStyleResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.HistoryResource' and added it to collection. | 
2017-02-09 12:46:52.3687 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.LogoResource' and added it to collection. | 
